2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/tencent/A_GRANDE_REFORMA_DO_CAFEZINHO.md: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/agent_data/monitoramento_humano: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/agent_data/qualidade_redacao: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: outros_legacy_minusculo_20260717/2026-05-02_diretorios_antigos/PCA_Redundancia/.env: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/lib64: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/bin/python: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/bin/python3.12: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/bin/python3: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/backup_root/.wwebjs_auth/session-mayra-session/SingletonCookie: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/backup_root/.wwebjs_auth/session-mayra-session/SingletonLock: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/backup_root/.wwebjs_auth/session-mayra-session/SingletonSocket: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/root/.wwebjs_auth/session-mayra-session/SingletonCookie: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/root/.wwebjs_auth/session-mayra-session/SingletonLock: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/root/.wwebjs_auth/session-mayra-session/SingletonSocket: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:39 INFO  : INDEX.md: Copied (new)
2026/08/06 19:40:00 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/9419f6911eca4d5b80fc800e9011c010131cf513351bdd7815fd8deb155c83e49cb4da8cf96976b15e13abefa6bc802441b262fbf6bb8bccabfeb493ca9dcf: Copied (new)
2026/08/06 19:40:01 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/942934dfbb54c62fcf42b8f43156bda0c50fb1c299e54e668110b807f7fdc9ff63c34e6f0cd6f95ed0dbeb809192c97f1bd21f5253312d5e5840d06ac4a440: Copied (new)
2026/08/06 19:40:01 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/94d2027be929dab4bcaf6bd514d7f89b7a4270a2cd245babb3154963fed5b24d295a645b0f74635205c0482782c86a4a5fdd83c2c1339e7032ffbfb7b02269: Copied (new)
2026/08/06 19:40:01 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/98a1df1c8a0353165d4ca5e2fb6abf77e909d8df9a8981fdc92e1cf11d803418d635c8ff2979073556637d24ae1f0fa01f292dd87de5f71263231cfd73e249: Copied (new)
2026/08/06 19:40:01 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/98e4c05c15f9126a9825cf025c70996fc484f5b0b10070ad9bda311f20ddecae20b69c7433f785343dbf7060fe7fb4e811db911e40157d9ef2a2d7cd70cad4-exec: Copied (new)
2026/08/06 19:40:01 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/9cef8b11d503e4041bc3c3e5763757383d06c44d13c699eafecfd21122576063d179528a7c337328061605130630b929ab1184b19be018332094091d5a9670: Copied (new)
2026/08/06 19:40:02 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/a0d770c08b7e61dea3f63b12736e11737874d32650f263a3728c01c93027ed305fa80aec05997584e7f6ebe8f78dd0f17c26a1eb5fc4653afab501971fcdda: Copied (new)
2026/08/06 19:40:02 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/a18e6febc90f1b685f5cddf2facab006de8c323dcdf275815c32f39e6800aa1e3daff64b12355c77aaf57679dc3ac3f833440721f5431c8ad703acd454ead9: Copied (new)
2026/08/06 19:40:11 INFO  :    29.541 MiB / 216.856 MiB, 14%, 24.460 KiB/s, ETA 2h10m41s (xfr#1672/11688)
2026/08/06 19:40:30 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/a28feeda8ca82da6817041f8de74a5d9222044397699c36e5dbc1dd2d710c3fc8bc9df6eeccf2742880f893e97a58b21ab6849ade08f898b40a26f24edeb2f: Copied (new)
2026/08/06 19:40:31 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/9f3ed80bf970d61a6a05682f39ffe8a39dc7a450359cbc09a558d9c86abc35a49a3d6b4934f43e6adc4fe7e6de28fe539418ac3d801f5ad43faecf4c130906: Copied (new)
2026/08/06 19:40:31 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/a4723bf2749adc4ef706a901d2a27b3b670c8380014a909d752ea209f679aedb07a8b2e9963fb131035425005d0e42efb5971df7c78f82891be76457b11482: Copied (new)
2026/08/06 19:40:31 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/abf1c59be9064704aea348d1e172981a351b1f0d76890c4c49de8a4b6c547cad4c28defc6b03d20c113ad2086803d97eb12d9b73b36627a89916591a1b3d83: Copied (new)
2026/08/06 19:40:31 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/a4035b9c3015732b885b37eff4a17ae4ced2eb2a2cad2b68297bd4569d2d80bc618bf9dc95bea6ff4843975f75bb3756333ea0476046b03f1c7a63e7a099ce: Copied (new)
2026/08/06 19:40:31 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/95c09bf5e97666d6d442edb2eef2f34ddd73354887dfc1350116e4bdab929cc5d306b39aefd3820c04d508b571ecba5380175d39c9b22dd60b8d7c35d56504: Copied (new)
2026/08/06 19:40:31 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/a1ee4766a07d7cda54a46443bd91ae75b0e9e94345d4dbc891f5dbe55f363601151724f44fbd6fea7cb35c88bd1b438bbad558f6d98a5b2e6766177e6a3f53: Copied (new)
2026/08/06 19:40:32 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/ac02fea58e82f274b7c8e0be258553ee471820d40681ec6816683e21b7aae8b2d1b6a46d76f223b16fe80363049aa118b3338a01e5ccffa1b973a46954a74a: Copied (new)
2026/08/06 19:40:33 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/b477e2947de277dfce869862085f87cb8077408894297566106b77b91329ddcbb785f03a9d14276773e9a4fa8b02986106ebfa1f2aa40d5402e91c1ab1d9df: Copied (new)
2026/08/06 19:40:33 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/b60168953d7e7244e157c0b03fc0bd534af694fd4aca1e966be86bcbd3bcfe754dfa5d000e93e292dcd84fbe131d23a18c9ae279a9c6c4c3bdd21c62dd5bb1: Copied (new)
2026/08/06 19:40:33 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/b7aa8f55357f83e4a713718b5c3ed731b44ea38da0901fd2ce1581c86fde93ecc9cec80588db16142bf0d49312b269248a11f9b6ec51ccfb2736ca9c16f091: Copied (new)
2026/08/06 19:40:33 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/bb9091c793a67fc52b63cab2ca2b416445eb4993f002fd54f10c19b664640c024f2fb06f976a69a655493c8e3215429be471008898c722b423704f38d5848c: Copied (new)
2026/08/06 19:40:33 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/aa7f65a7fcf24fe5ae817f7c335a902ca93555ea93645d58ac09f5146888eace4fe7a574853c21599d5f5e2013856b1406767e43665151a8e4075f3f5fca1e: Copied (new)
2026/08/06 19:40:33 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/ba8128d60d0034f0f299a7a097d9cc8b2719883e79b0deff21d49622414a8da5df058deda94f60d852a8164e74e55ef851ac731b0302d95ed9a0b29f673f17: Copied (new)
2026/08/06 19:40:33 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/b3a59f17e446251ca0e112420a1fc4810201e77936d43f58ce18fea4553d8f6fae97de940773ef16a4a8b566751c6b9569d185599c6dc4734d30a0d06e89fd: Copied (new)
2026/08/06 19:40:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/bc52124f8c0caf43cc654e21d8b8e5f6654d30cdfc08bfe1b698c62980e62ab5577e4e432f5cafefcde5e3e4cbbdf13e20a750cd973107540c2c5821265a8e: Copied (new)
2026/08/06 19:40:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/bf79707b7ea7f104e339c67dc2ba8c0fe9b28e3f8fc665b044bb8e634db31a9250e27cfdc1b9ded2cb243f18d20d79dc3f7a7fe996fa39af3f151672ae230e: Copied (new)
2026/08/06 19:40:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c2f8b41baa3fb3aa4ec83e974e35771d6b12144f333c01582258616d9fc58e785b7b277d407a2d8eaf272a5e220e5137144800e302796ce137bff09e16cf7c: Copied (new)
2026/08/06 19:40:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/bef71f1fceac69fa5923a074bb658efc32ebd97a750f4b9fa94d6026210a1fa59a9d39acc1a69c2fc10b1a530ed98e52eb2888ddddef3ea612f9f438270150-exec: Copied (new)
2026/08/06 19:40:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c25c2c3102271bc69eff4ec4e2ceaab29844891a9d54dd31f998257ad462db84f211831e82ed863a5d22c5922035f0e03a9ffad44473148593f6c35ec91b34: Copied (new)
2026/08/06 19:40:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c3303e3583a2c32df4f2d60edb8f42b00012edc7be4bd528f57274eba28191c3f2e131318bad77ed675c98cb348fa9d546f32683464003b2f939678af05b8a: Copied (new)
2026/08/06 19:40:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c01b3729ddbc87b3a2e81b51184732ad9f11fb76e872ac918bd12e7837e57ddff8b75a02c33ad4e75cd97c249d865adc90e0f1611c981d69402f831696ad50: Copied (new)
2026/08/06 19:40:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c3508e19b924fd03bf843731c6e43239789dd33734b0a94b08102228d11f61454fbc0b9b6c66181c8712178fa99d9ff0a8dba10ecf03c6ad30ca68a8d05e71: Copied (new)
2026/08/06 19:40:36 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c52d276ad62af06db37db01a14794c6209a8425f70889a7482b0f988943fc4bccffa3d4db578e01c5784c6bf708634ddb6d0288685c73baca01206566d9aa9: Copied (new)
2026/08/06 19:40:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c36ae80a2af7f104a133bb44df6ea5d82cfcc2a20cd79f7ad39589e660cad769460df74f35190393967b91bf22cadc507d5cce7faa8c1ad4942f244e7966a3: Copied (new)
2026/08/06 19:40:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c644f0a39bb354a5731b02ca529830e07d7c7980c8176d98154eb8c7f19fad7a164caa38d138118fcff8ff9dddff289cc99369c28b4986ac351a94d3534da2: Copied (new)
2026/08/06 19:40:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c853be44d5a8819b11d4b51cf1976433abbfc02b4719bb3507166f3ca10dc4e8bae99018102cb60979ddcd998791f717ca7a23d2bc6a186e3dfe762c0838d1: Copied (new)
2026/08/06 19:40:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c9082750ea1536bc889293c8cd8263d031ae39c6caea6918565f7289e2b0b105c8303d5ac1dd646c7ef2465f6b6af4d5dcd9abb409fe22ee40091e0b6fcbdb: Copied (new)
2026/08/06 19:40:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/cea59d36d17e97ddc975abe9147dac2d8eba0cc4e8a461576901a0b47ff7aad3114fb1e066e59819cf8ce67aa12a7acf7890643798d07ae79488f557e78a0c: Copied (new)
2026/08/06 19:40:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c90929e5ffefe5f37b369839ea154b1d338f356113444cf8b6ff824ae103e514944dcb9cca44641cfdbfbdce8667db37e2237b8b1f4cd8171ab403c4ed80cd: Copied (new)
2026/08/06 19:40:38 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/d8c0ab3c6f2a143c8be7100d98573848234b147dbcf3e44bbcbb66690385935be131f4a572245adcafb80f94b697581bb9f179731b32e0f180b71484c33df0: Copied (new)
2026/08/06 19:40:38 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/d5a8e813981063abcebe37b538709784f604dc5b873e789eb309ec629e7da4feb60a8b9403d3e39fdfb3509c70c3e9a396c7b7276a428d67f9a858f15479bd: Copied (new)
2026/08/06 19:40:38 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/db5f7c7ff003573af5eb90c7c4360bec1e536e86246eb4a70e51d67c758ad6ef72bc49a068487eaf9bd2902d135ae620449f78d7eb6fc9e8c8654eaea6e358: Copied (new)
2026/08/06 19:40:38 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/dbc3797f8cd17fe27a688f6eacfcc9523cab79f8771fa693880ff64f85ad92c888ef0ecf3bb51128c8055cd9579066eaec9993d20ceb27fc5c28c462910e2f: Copied (new)
2026/08/06 19:40:38 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/d199134ae0e8816a50992e5dd43cfaeb0f0577bec2a4c040d7ec9f6562b53faa872ec14800ba0d107ff95bdb0e7f754429995e9b252d42737225c8b9c98d03: Copied (new)
2026/08/06 19:40:38 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/dc81a11c22cfa44927e7aa235a365a4773f9bc72af7de1238e67c5326e864192aa936c499eacd4ddbc2f4e46ba157ec19b975ca27df2694b135b92ac274127: Copied (new)
2026/08/06 19:40:39 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/dc0737ab4b3db060b66fccc3984b509ac18137e3fe655d754588d6b21dc24ad29dd35462007e8cfd2176b6587370bebb7f077a7074dddf368e801966890a98: Copied (new)
2026/08/06 19:40:39 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/c80aac6b5c82a90cd0ea3faaa9bbb5737c0424d328c39dbb34c0577d7a05c1dfd476be9d8cb2782e39cf9a1d1c2b854fe8bef3c0090ffab439e9279c067f83: Copied (new)
2026/08/06 19:40:40 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/dec1948dd28b06adefd15731f3f3c4b7d50be476d773015945182996c247c9c77373db0004cb4cd3fa0eeef44b670f8f84e8b889beee79eec2a9e5cc55018c: Copied (new)
2026/08/06 19:40:40 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/def5659223ecee473c7fbadeecb4ef0ca686273980bd2b17b475a0acbead4c69ab1087762792e67a847d9ccd091c7b3d0c6429f668e76002468747a8d2f6b7: Copied (new)
2026/08/06 19:40:40 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/dfdfdd23d353e794fa15c6a6c94313630f2d9104f6bf290c10ae3969261c7552f2fe2b502b67adc368af48c79244946866c85c31d00afa271cdde4a583491f: Copied (new)
2026/08/06 19:40:40 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/e2c0679778c98d1e098983ef27722f26e59a434d36746f2daf72a3bc3fc5f0fd3cf37ae978e1ec1d6a61cf145cbdbaad8ebf86270f57d3d3ca5d85da6a4933: Copied (new)
2026/08/06 19:40:40 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/e7c7f5044365bddaccbcded1bd1f964b3c9996ec2fa39751aadb2ef546ada5d39cf21fd6280475a93bf6f78d1b19322dcfd6a55bf73290624bd848743b1fd0: Copied (new)
2026/08/06 19:40:40 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/e904cd54b3d722b2364cdd4bec6baec306ce3df85b8d25d7a100dccdc3fa142f89813c70508059bb725cfb1543ddda66cacea480cefa8f8fdf5cc83814e806: Copied (new)
2026/08/06 19:40:40 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/e622b41ef38b8ee4bef04a2de213f2d1018bbebee6feacda862e9e736bc6c31e477f8fc5e84a0aff78362308adee84e83b9f07a1603bdfe8f0bdd9541a4d8d: Copied (new)
2026/08/06 19:40:41 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/e98c0303afb1d9fb4d1ea775202204e864f336c3687e7582e815a546d03360d39cdfade4683a59638901192932c2eea822c553192c79988f4438571f982b7d: Copied (new)
2026/08/06 19:40:41 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/eb1f2544afdbae9447c9f8bdb0294a3d3444a419e45f04e374b2aa8c885f04d7769d3c63f968f1f4751ff8c7302c8e46ed6caa166b62fbab69af45ebfd21fd: Copied (new)
2026/08/06 19:40:41 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/eb5166f1cdb6de551b9d080dfa9f8dc27ca8d7a1ea84a0cc1c7df1253aed3a309960a09cd6b6ec8d8bb40ea1da4b73c037441ac420d96dbfee164fb2a933e6: Copied (new)
2026/08/06 19:40:42 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/ecefd128cb67d407c367c8b819acac082f0d9d697cfe8248680a00946a22c63d535ceaee13d3200de9ca4b892fc9253ca031bd1fcc4d0d4d8ff055335888ee: Copied (new)
2026/08/06 19:40:42 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/eda78a3c49104a477431187e94109c251e9b0d5d425eb27306771a5ddf87feeed9809a532fa0b4579e07293c515e17d3c80ad9c4bacb0588cea41920991d60: Copied (new)
2026/08/06 19:40:42 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/ecfe540830151772e8318994ffbd64e9ebd55269a4d78783d08a9f3324d67b84eb77e0034429e51dfa4b0b1d34995bcdc7ae2b6fd9318cbea9b24fe0c1b071: Copied (new)
2026/08/06 19:40:42 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/eedfa3d0b57300923615c004ea8266c22232f334e1034a2332b2beb99d34061d3f6fcb13600e343b66ac7fa48bc192a128368a787eb2d7d22d271ab1a41e86: Copied (new)
2026/08/06 19:40:42 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/f189a1f4d86b98f67e9e6600834b6fb75cd33ff220d02cc7b4632d72ec9a985070b03f518c844a12933c10be6bda0c1bace956aac8103022cba0e7d4a994af: Copied (new)
2026/08/06 19:40:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/f1efacd7dbb7f15daeeeb23e0bb4c2f57e0643c876bd604b38d089106a55df574e71bb13c6e155b81f88f25603041e81accc1d2b518c070cd4d21737fc993b: Copied (new)
2026/08/06 19:40:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/ee9ef5d0e1e9799f57322bf0afb7615cbc0fc84e6b9dadd1be179e446edf74b364dba14c10784245ccf21494be43b0e6dbce405220a96b275a7179526ae813: Copied (new)
2026/08/06 19:40:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/f3918c39723b596cd4979fdfbd41d6ec5e6b6849cbcfb0231e2e1f6a37f146a2849f2eefbabc18390f4191f1140c3bac963993648e7183f2d9242cfa7ded93: Copied (new)
2026/08/06 19:40:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/f3d4405c07d56a7ef319d8401f0bf93a4d5e963ceb0f5d7e21a595e0a6515153238848c1ca8ff239b4b1404be060c30006ef8e42a4eda7776a12c00145f613: Copied (new)
2026/08/06 19:40:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/f56f757744e10624999123d78f5fe436c09864f7270c52537adbf2258832b242e7c5e64eab42ea129cc002a775d4682ab21e314e0fbbcf5abda4540c4bf184: Copied (new)
2026/08/06 19:40:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/f5b214c33b1cccb81270e1a8b9952de6097cdc8d381cc102a60df8b63dc32291d481677df398400ececf05571ee0b9ecf93860c0b7848d4ed8454c9c851071: Copied (new)
2026/08/06 19:40:44 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/f76ae3d6e9152c9bb3cf50f3cd36b144f428de2235004f1212b60f8cae2e79a7f801ce2688cda813fc1ef5666895b0f75a75a40cbb00120d30d97020c39326: Copied (new)
2026/08/06 19:40:44 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/fa1718b5f94e4c1c963d073283c7ba003c519fb0f5dbf688f27dad002f038efc541163b3b5d7f5319a9f711e0ee2db9702a1fa2caed8a46997bcc6059ce137: Copied (new)
2026/08/06 19:40:44 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/fc9455c5b5f298983c26b2a7f4cc266ed24c370829ffa0ffbb21837e11b5d98b03383ed056083515cc43474a7ae4c313ecd142405985fdab83a7060131a4b2: Copied (new)
2026/08/06 19:40:44 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/fbafce338ab04dcfab569c6c8b15e76b4971e5248c2ed84c419ed0ca098614bea2a77c298aba46cf1385e15c1c375df9a7b278b264e4f4b5a25efff0dd247a: Copied (new)
2026/08/06 19:40:45 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/fdd10fb48a7c41cdecc11ea28f5aa249428bc8f65550aec091c39654b803ab046b26ac6b20599aa3311e11b012daade11bb590de0de875af212742ec06b970: Copied (new)
2026/08/06 19:40:46 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/fe7ff4eef4bb9fd80a5da901edbf9669a264c63e878bc672566391d383382ffbb1421bb0152475f264e6d1c663319374b77b965a44f5255fa8b7fb9db99762: Copied (new)
2026/08/06 19:40:46 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/86/fedca5ceb6cf6e8c611b8e4c7ad10d9347a4755bc9a8d81bdfde1473ff1abc0c6cebb961991ae02641f545200aa422f54b60188c46cae23b9e5e5a4316696d: Copied (new)
2026/08/06 19:40:46 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/index/b9/4af13c68087df9d87ef20e52604ce62f9449d101453761ee62cfb6d8e9860b-@smithy+eventstream-serde-node@4.2.10.json: Copied (new)
2026/08/06 19:40:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/87/0412909228bb76694220f0221cdafe7023c57944daa66a784c8fa229d45cd46081eddade333e0cd334fc2df87ec5ddd2724c74c5beb0176a72c0fa709321e7: Copied (new)
2026/08/06 19:40:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/index/b9/5d903963f69d6ceccb668ca7c69189b862f5d9731791e0879487681f4e8931-cross-spawn@7.0.6.json: Copied (new)
2026/08/06 19:40:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/87/0713ab8cc174db09304533a56cc8454ffac27d8532db608627db6a9b8e95fae6ea01b64f2f7d66ec915d6c4cc89f02a4a4616c98f9fcdc4e23f5f850404d39: Copied (new)
2026/08/06 19:40:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/87/00e81ca90b1ff70bfc3fa44d9bf16b8aa54e402a092a09d1bdf23a8b6a2e717d76737eb77db9a2be6b2a4f591e0d83c9a61d3b6193d378ea8b088acb3dac41: Copied (new)
2026/08/06 19:40:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/87/07249f4c6b87f274eed42ce6605d77631410ec1884fc089345f476a8ad7a0c8b366a8df56847dbed55d835ffbf1ea5d9f81130359d17321e995fe49766fe2e: Copied (new)
